trending_date,title,channel_title,category_id,tags,views,likes,dislikes,comment_count
17.17.11,ஜோதிகா வசனத்தால�?சர்ச்ச�?- தே... பயலுகளாவ�?.?,Newstamil.in,24,nachiyar teaser|"jothika bad word"|"நாச்சியார் டீசர�?|""ஜோதிகா கெட்�?வார்த்தை""|""தேவிடியா""|""தேவிடியா மவனுங்�?"|""தேவிடியா பசங்கள�?"|""jothika naachiyaar teaser""|""teaser controversy""|""naachiyar teaser contraversy""|""jothika controversy dialogue""|""jothika abusive word""|""jothika naachiyar abusive word""|""naachiyaar teaser review""|""review""|""ஜோதிகா வசனத்தால�?சர்ச்ச�?- தே... பயலுகளாவ�?.?""|""Naachiyaar""|""Naachiyaar review""|""bala naachiyar movie""",11362,34,13,4
17.17.11,22 BEST HOME DECOR IDEAS,5-Minute Crafts,26,5-Minute Crafts|"DIY"|"Do it yourself"|"crafts"|"trucos"|"trucos de belliza"|"proyectos faciles"|"useful things"|"lifehacks"|"tricks"|"tips"|"DIY projects"|"DIY activities"|"Handcraft"|"home"|"home decor"|"decor"|"decoration"|"decorate"|"decorative"|"house"|"interior"|"mosaic"|"room"|"easy crafts"|"CD"|"DVD"|"disk"|"disks"|"book shelf"|"planter"|"paper crafts"|"umbrella"|"umbrellas"|"basket"|"organize"|"organization"|"diy clock"|"domino"|"paint"|"painting",686550,9445,625,370
17.17.11,IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 16.11.2017,The IELTS Listening Test,27,ielts listening test|"ielts"|"ielts listening"|"ielts 2017"|"listening test"|"ielts exam"|"ielts real test"|"ielts test"|"the ielts listening test"|"ielts success"|"ielts listening 2017"|"listening ielts"|"ielts test 2017"|"ielts new test"|"ielts best listening"|"listening 2017"|"ielts listening test 2017"|"IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 16.11.2017",17032,321,11,98
17.17.11,Colgate வெறும் 1 நிமிஷத்துல உங்க கண�?கருவளையங்களை(Dark Circles)காணாமலாக்கிடும�?| DARK CIRCLES REMOVE,Blooup Tv,26,dark circles under eyes home remedy|"dark circles under eyes home remedy fast"|"dark circles under eyes home remedy for men"|"home remedy for dark circles under eyes"|"home remedy for dark circles in hindi"|"home remedy for dark circles and wrinkles"|"home remedy for dark circles overnight"|"Home Remedies To Remove Dark Circles"|"Colgate"|"DARK CIRCLES REMOVE"|"kangalin karuvalaiyangal neekum seimurai"|"வெறும்1 நிமிஷத்துல உங்க கண�?கருவளையங்களை நீக்கிடும்"|"blooup tv"|"beauty tips in tamil"|"black",412768,3633,365,255
17.17.11,Anubrata Mandal's justifies his threat to police,24 ghanta,24,Zee 24 ghanta|"bangla news"|"zee bangla news"|"24 ghanta"|"bengal news"|"bengali news"|"news in bengali"|"bengali news channel"|"headlines"|"breaking news"|"Indian News"|"political news"|"sports news"|"entertainment news"|"Kolkata news"|"Asansol news"|"Siliguri news"|"Durgapur news"|"latest news"|"daily news"|"youtube"|"bulletin"|"latest",32649,152,33,34
17.17.11,हा पोली�?रा�?ठाकर�?बद्द�?का�?बोलल�?तुम्ही�?बघ�?.,Viral In Marathi,24,raj thakre|"raj thackeray"|"mns"|"shivaji"|"shivsena"|"manse"|"marathi manus"|"marathi"|"marathi news"|"marathi comedy"|"marathi movie full"|"viral in india"|"abp majha",171592,1586,157,110
17.17.11,Peehu Srivastav Performs On Daiya Yeh Main Kahan Aa Phasi | The Voice India Kids | Episode 1,The Voice India Kids,24,the voice of india|"TVOI"|"the voice of india kids"|"audition"|"singers"|"singing talent"|"kids voice"|"kids singing"|"kids talent"|"Talpa media"|"AndTV"|"&TV",755543,3513,372,272
17.17.11,நரைமுட�?இயற்கையா�?கருமையாக மா�? natural hair dye in tamil,Tamil 4 Health,24,நரைமுடி|"நரைமுட�?மா�?|""நரைமுட�?போக்�?"|""நரைமுட�?போ�?"|""நரைமுட�?கருப்பாக வேண்டுமா""|""நரைமுட�?கருமையாக""|""நரைமுட�?நீங்�?"|""நரைமுட�?மறைய""|""நரைமுட�?கறுப்பாக""|""நரைமுட�?வைத்தியம�?"|""நரைமுட�?கருப்பாக மா�?"|""இளநர�?"|""இளநர�?கருப்பாக மா�?"|""இளநர�?போக்�?வழிகள்""|""இளநர�?மறைய""|""இளநர�?போக்குவத�?எப்படி""|""இளநர�?வர காரணம்""|""இளநர�?போக்�?மூலிகை எண்ணெய�?"|""இளநர�?மறைய என்ன வழ�?"|""இளநர�?நீங்�?"|""இளநர�?போ�?"|""இளநர�?குணமாக""",21540,195,17,10
17.18.11,"HELLO! Teaser - Akhil Akkineni, Kalyani Priyadarshan || Directed by Vikram K Kumar",Annapurna Studios,24,Hello Movie|"Hello Movie Teaser"|"Akhil Hello Movie"|"akkineni Akhil Hello Movie"|"Akhil Akkineni Hello Movie First look"|"Vikram Kumar"|"Annapurna Studios"|"Akhil second movie"|"Akhil New movie"|"Vikram K Kumar"|"Vikram K Kumar New Movie"|"HELLO! Teaser"|"Hello! Movie teaser"|"Akhil Hello!",2812994,61589,4613,4822
17.18.11,Types Of LUDO Players | Harsh Beniwal,Harsh Beniwal,23,harsh beniwal|"harshbeniwal"|"harsh beniwal Ludo"|"ludo"|"types of people playing ludo"|"types of ludo players"|"harsh beniwal vines"|"harsh beniwal videos"|"every ludo ever"|"ludo game"|"indian comedy video"|"types"|"of"|"players"|"trending video"|"popular video",1751208,134205,3959,7121
17.18.11,The Palti-Khor FRIEND,ashish chanchlani vines,23,ashish chanchlani vines|"ashish chanchlani"|"ashish"|"chanchlani"|"ashish chanchlani vines the paltikhor friend"|"ashish chanchlani the paltikhor friend"|"the paltikhor friend"|"ashish chanchlani that friend who acts oversmart in front of girls"|"that friend who acts oversmart in front of girls"|"that oversmart friend"|"ashish chanchlani exam"|"ashish chanchlani vines exam"|"ashish chanchlani latest"|"ashish chanchalani"|"ashish chanchlani vines new video"|"ashish chanchlani new video",1252197,129555,1361,10814
17.18.11,Hyper Aadi clarifies on comments against Kathi Mahesh - TV9 Exclusive,TV9 Telugu,25,tv9|"tv9 live"|"tv9 news"|"live tv9"|"tv9 telugu"|"tv9 ap"|"telugu news"|"tv9 youtube"|"tv9 online"|"Hyper Aadi clarifies on comments against Kathi Mahesh - TV9 Exclusive"|"Hyper Aadi Vs. Kathi Mahesh"|"Hyper Aadi's Jabardast Show"|"Body shaming in Jabardast"|"jABARDAST satires on transgenders"|"Pawan Kalyan fans"|"Kathi Mahesh Vs. Pawan Kalyan fans",534946,7827,1766,10841
17.18.11,Hyper Aadi is a cheap comedian || Kathi Mahesh - TV9 Trending,TV9 Trending,25,tv9|"tv9 live"|"tv9 news"|"tv9 telugu"|"tv9 ap"|"telugu news"|"tv9 youtube"|"tv9 online"|"Hyper Aadi is a cheap comedian || Kathi Mahesh",344618,3071,823,2831
17.18.11,"Thiruttuppayale 2 Trailer | Susi Ganeshan | Bobby Simha, Prasanna, Amala Paul | Vidya Sagar",Think Music India,1,[none],509664,7166,557,0
17.18.11,Modern Swayamwaram | VIVA,VIVA,23,viva|"viva harsha"|"shanmukh jaswanth"|"viva raghav"|"viva news"|"shannu"|"modern"|"swayamwaram"|"sita swayamwaram"|"telugu"|"comedy"|"funny"|"ramayanam"|"modern swayamwaram"|"viva short films"|"viva new"|"telugu funny short films"|"comedy short films",345266,15398,1445,1430
17.18.11,Types of Salesman Feat. Harsh Beniwal | RealSHIT,RealSHIT,24,realshit|"real shit"|"harsh beniwal"|"realshit new video"|"realshit latest video"|"realshit funny videos"|"realshit types of salesmen"|"realshit with harsh beniwal"|"realshit vines"|"realshit comedy"|"desi vines"|"types of salesmen"|"dare gym kare realshit"|"realshit dare gym kare"|"realshit all videos",955689,50319,1535,3025
17.18.11,தே... பயலுகளாவ�?.? - ஏம்ம�?ஜோதிகா ரசிகர்கள�?இருக்குறது ஒர�?குத்தம�?- வீடியோ,Tamil Filmibeat,24,naachiyar|"bala"|"ஜோதிகா"|"நாச்சியார்"|"பாலா"|"naachiyar teaser",847610,2174,879,515
17.18.11,"Hyper Aadi, Raijing Raju Performance | Jabardasth | 16th November 2017 | ETV  Telugu",ETV Jabardasth,22,etv shows|"eenadu television"|"padutha theeyaga"|"super2"|"dhee Jodi"|"jabardasth"|"extra jabardsth"|"etv20"|"etv comedy show"|"extra jabardasth"|"naga babu"|"roja"|"anchor anasuya"|"rashmi"|"dhanraj"|"chandra"|"chanti"|"comedy short films"|"raghava"|"rocket raghava"|"roller raghu"|"venu wonders"|"comedy skits in telugu"|"racha ravi"|"adhire abhi"|"fata fut fun"|"shaking sheshu"|"sudigaali"|"Rocking rakesh"|"Adhire abhi"|"kiraak rp"|"hyper aadi"|"raising raju"|"venkey monkeys"|"durga rao",1297438,6988,993,568
17.18.11,"Mersal - Neethanae Tamil Video | Vijay, Samantha | A.R. Rahman",SonyMusicSouthVEVO,10,Hits|"kollywood"|"Mersal songs"|"Mersal songs vijay"|"Mersal songs Tamil"|"Mersal songs 2017"|"Mersal ar rahman"|"Mersal single track"|"Mersal movie"|"Mersal audio launch"|"vijay songs"|"A R Rahman"|"vijay videos"|"vijay Mersal"|"Mersal trailer"|"Mersal teaser"|"vijay Mersal teaser"|"atlee Mersal teaser 2017"|"Mersal teaser 2017"|"Mersal official teaser"|"Mersal teaser official"|"Mersal official"|"Mersal promo"|"Mersal arasan"|"Adhirindhi"|"Mersal Tamil"|"Neethanae",736603,53375,770,989
17.18.11,Hyper Aadi's Skits target women & vulnerable people || Social Activist Devi - TV9 Today,TV9 Today,25,tv9|"HD TV9"|"tv9 live"|"TV9 Telugu HD"|"TV9 News HD"|"HD Breaking News"|"Live TV9 HD"|"tv9 news"|"tv9 telugu"|"tv9 ap"|"tv9 breaking news"|"tv9 youtube"|"tv9 online"|"Tv9 HD"|"Hyper Aadi's Skits target women & vulnerable people || Social Activist Devi",228047,1395,678,1928
17.18.11,Half Boil | Web Series - Episode 8 | Sneak Peek | GO-SU | Madras Central,Madras Central,24,[none],276576,10072,160,913
17.18.11,THINGS SIBLINGS DO TO ANNOY EACH OTHER Ft. Nitibha Kaul | Hasley India,Hasley India,23,hasley india|"harsh beniwal"|"rishhsome"|"rishabh rana"|"delhi"|"india"|"comedy"|"funny"|"laugh"|"sketch"|"mall"|"hasley india videos"|"hasley india vines"|"hasley india desi videos"|"desi"|"desi videos"|"indian videos"|"indian comedy videos"|"indian funny videos"|"funny videos"|"top funny videos"|"laughter"|"friends"|"siblings"|"brother"|"sister"|"fights"|"fight"|"brother sister relationship"|"brothers"|"sisters",963232,37235,2144,1489
17.18.11,BYN : The Broker Code,Be YouNick,23,kano|"best gift for kids"|"grime"|"kano computer kit"|"computer for kits"|"be you nick"|"beyounick latest"|"Nikunj Lotia"|"amit bhadana videos"|"amit bhadana vines"|"amit bhadana dub"|"ashish chanchlani vines",622752,32184,1173,1929
17.18.11,Hyper aadhi vs Social Activist Devi part 2 || Jabardasth Aadi || Noix Tv,NOIX TV,24,NOIX TV|"NOIX Tollywood"|"Tollywood Trailers"|"Telugu Cinema"|"Tollywood Film News"|"Indian Cinema"|"Exclusive News"|"Exclusive Interviews"|"Special Tollywood News"|"Tollywood First Look"|"Theatrical Trailer"|"Telugu Video Songs HD"|"Tollywood HD Video Songs with Lyrics"|"Audio Launch Live Events"|"Exclusive Live Events"|"Entertainment"|"Jabardasth Aadi"|"hyper aadhi vs Social Activist Devi"|"pawan kalyan fans"|"pawan kalyan"|"jabardasth aadi skits",90335,856,257,1923
17.18.11,Pove Pora | 16th November 2017 | Full Episode 18 | ETV Plus,ETV Plus India,23,etv Plus|"etv comedy show"|"3 Idiots"|"anchor ravi"|"Chinnadana Neekosam"|"express raja"|"hungama"|"Kick"|"Nandini Vs Nandini"|"Pataas"|"jabardasth"|"extra jabardasth"|"naga babu"|"roja"|"anchor anasuya"|"pove pora"|"comedy short films"|"yadamma raju"|"chalaki chanti"|"sudigali sudeer"|"anchor suma"|"comedy show"|"anchor sreemukhi"|"comedy skits in telugu"|"telugu comedy tracks"|"racha ravi"|"allare allari"|"sardaga kasepu"|"ejunction"|"anchor pradeep"|"pataas punches"|"anchor vishnupriya"|"getup srinu",591187,4198,766,2596
17.18.11,Eruma Saani | Odavum Mudiyadhu Oliyavum Mudiyadhu Title Motion Poster,Eruma Saani,24,Eruma Saani|"Tamil Comedy Videos"|"Films"|"Movies"|"Harija"|"Short"|"Film"|"Eruma Sani"|"Eruma Saani Videos"|"Eruma Saani Short Film"|"Eruma Saani Comedy"|"Eruma Saani Harija"|"OMOM"|"Madras Central"|"Jump Cuts"|"Smile Settai"|"Justice League reviews"|"Justice League trailer"|"trailer"|"teaser"|"theeram adhigaram ondru"|"Odavum Mudiyathu Oliyavum Mudiyathu"|"OMOM Eruma Saani"|"Temple Monkeys",169483,10430,321,459
17.18.11,"WWE RAW 13th November 2017 , braun strowman vs Kane",Akashi Tv,24,[none],2601017,11170,2469,1646
17.18.11,KUNBA DHARME KA || EPISODE: 37 तू लेग्या जीसा ... || Haryanvi Webseries || Mukesh Dahiya Comedy,DAHIYA FILMS,24,EPISODE: 37 तू लेग्या जीसा ...|"Haryanvi Webseries"|"KUNBA DHARME KA"|"Mukesh Dahiya Comedy"|"dahiya films comedy"|"dharme ka kunba"|"kasuta kunba dharme ka"|"dahiya films download"|"mukesh Dahiya Comedy Series"|"Dahiya Comedy"|"Andy Kunba dharme ka"|"tu legya jisa episode 37"|"haryanvi jokes"|"haryanvi comedy series"|"haryanvi superhit comedy"|"superhit comedy"|"Comedy webseies",318267,5051,453,625
17.18.11,You are Single for a Reason | Aashqeen,Aashqeen,23,aashqeen|"funny"|"vines"|"ashish chanchlani"|"harsh beniwal"|"realshit"|"amit bhadana",370489,28078,491,1937
17.18.11,Cute Munda - Sharry Mann (Full Video Song) | Parmish Verma | Punjabi Songs 2017 | Lokdhun Punjabi,Lokdhun Punjabi,10,cute munda sharry mann full song|"cute munda sharry mann new song"|"cute munda sharry mann latest song"|"punjabi song"|"cute munda full video"|"parmish verma"|"parmish verma new song"|"cute munda parmish verma"|"rumman ahmed punjabi song"|"rumman ahmed cute munda"|"punjabi songs 2017"|"latest punjabi songs 2017"|"punjabi songs new"|"sharry mann parmish verma song"|"cute munda sharry maan"|"cutest song of 2017"|"sharry maan"|"sharry mann"|"sharry maan punjabi",3013420,115005,2389,5641
17.18.11,Film Critic Kathi Mahesh criticized Balakrishna on Influence in Nandi Awards Selection | Mahaa News,Mahaa News,25,telugu news live|"mahaatv"|"live telugu tv"|"mahaa Live"|"Telugu Live News"|"mahaaLive Channel"|"Telugu News"|"kcr"|"chandrababu"|"AP"|"YS Jagan"|"PM Modi"|"Film Critic Kathi Mahesh"|"Balakrishna on Influence"|"Awards Selection"|"Mahesh Kathi"|"Mahesh Kathi on Nandi Awards"|"Mahesh Kathi comments on Balakrishna Legend Movie"|"Legend Movie Nandi Awards"|"Mahesh Kathi criticizes Balakrishna"|"Film Critic Kathi Mahesh criticized Balakrishna on Influence in Nandi Awards Selection | Mahaa News",219601,903,398,467
17.18.11,RAMPAGE - OFFICIAL TRAILER 1 [HD],Warner Bros. Pictures,24,Rampage|"Rampage the Movie"|"The Rock"|"Dwayne Johnson"|"gurilla"|"george"|"lizzy"|"crispr"|"dwayne"|"warner bros"|"warner"|"trailer"|"wb trailer"|"niomi harris"|"Malin Akerman"|"Jake Lacy"|"Joe Manganiello"|"Jeffrey Dean Morgan"|"P.J. Byrne"|"Marley Shelton"|"Breanne Hill"|"Jack Quaid"|"Matt Gerald"|"Brad Peyton"|"New Line"|"New Line Cinema"|"Dany Garcia"|"Rampage World Tour"|"WB Pictures"|"Warner Bros Entertainment"|"warner bros pics"|"Rampage movie",7797259,94548,8233,17122
17.18.11,OnePlus 5T Unboxing and First Look - Giveaway Special 🔥 🔥 🔥,Technical Guruji,28,OnePlus 5T|"OnePlus 5T preview"|"OnePlus 5T review"|"OnePlus 5T features"|"OnePlus"|"5T"|"OnePlus 6"|"OnePlus 5T vs"|"camera"|"OnePlus camera"|"OnePlus 5T camera"|"Oneplus 5T Unboxing"|"oneplus 5T hands on"|"oneplus 5T india"|"OP 5t"|"Oneplus 5t vs oneplus 5"|"oneplus 5t face unlock"|"oneplus 5t and oneplus 5"|"OnePlus5T"|"OP5t"|"phone"|"smartphone"|"oneplus 5T camera"|"Technical guruji"|"technicalguruji"|"Gaurav Chaudhary"|"Giveaway"|"Oneplus 5T Giveaway"|"Hands on"|"First Look"|"Oneplus"|"Price in India",572811,139021,1316,127376
17.18.11,Son Of Abish feat. Gursimran Khamba & Jwala Gutta,Abish Mathew,23,Abish|"Mathew"|"Abish Mathew"|"stand up"|"comedy"|"Abish Mathew stand up comedy"|"abish mathew comedy"|"son of abish"|"AIB"|"Khamba"|"Jwala"|"gutta"|"Jwala gutta"|"all india bakchod"|"roast"|"aib roast",272736,9550,278,933
17.18.11,S3 (Yamudu 3) Movie Scenes - Surya Stuns Anoop Singh And Warns - 2017 Telugu Movie Scenes,Bhavani HD Movies,24,S3 Movie Scenes|"s3"|"shruti haasan"|"suriya"|"yamudu 3"|"s3 movie"|"yamudu 3 movies"|"s3 full movie"|"s3 movie online"|"yamudu 3 movie scenes"|"yamudu 3 scenes"|"singam 3"|"singam 3 movies scenes"|"singam 3 movie"|"surya s3"|"surya yamudu 3"|"2017 latest telugu movie scenes"|"2017 telugu movie scenes"|"bhavani hd movies"|"singam 3 full movie"|"singam 3 full movie online"|"surya"|"shruthi hassan"|"anushka"|"surya singam"|"surya telugu movies",466601,2326,166,134
17.18.11,Big News Big Debate || Bandla Ganesh on removing Akkineni Award category - TV9 Now,TV9 NOW,24,Gunasekhar|"Mega Family"|"live tv9"|"Nandi Awards to Mega Famly"|"TV9"|"Bandla Ganesh sensational comments"|"Rajinikanth TV9"|"Ram Charan"|"Big NEws Big Debate"|"Breaking news"|"Nandi Awards controversy"|"tv9 online"|"Big News Big Debate with Rajiniknath"|"tv9"|"Controversy over Nandi Awards"|"Chinranjeevi"|"Allu Arjun"|"tv9 live"|"tv9 news"|"Director N Shankar"|"Kathi Mahesh comments on Nandi Awards"|"telugu news"|"tv9 telugu"|"Nandi Awards"|"tv9 youtube"|"Bunny Vasu"|"Rajinikanth"|"tv9 ap",351762,2309,450,977
17.18.11,Spill Your Guts or Fill Your Guts w/ Kim Kardashian,The Late Late Show with James Corden,24,James Corden|"The Late Late Show"|"Colbert"|"late night"|"late night show"|"Stephen Colbert"|"Comedy"|"monologue"|"comedian"|"impressions"|"celebrities"|"carpool"|"karaoke"|"CBS"|"Late Late Show"|"Corden"|"joke"|"jokes"|"funny"|"funny video"|"funny videos"|"humor"|"celebrity"|"celeb"|"hollywood"|"famous",8072982,174945,6413,9529
17.18.11,TEASER | DESIGNER | NIMRAT KHAIRA | DEEP JANDU| HAPPY RAIKOTI | HUMBLE MUSIC | RELEASING ON 20TH NOV,Humble Music,10,designer|"nimrat kaira"|"deep jandu"|"deep jandhu"|"designer teaser"|"teaser"|"happy raikoti"|"designer humble music"|"punjabi songs"|"latest"|"top"|"hit"|"new"|"punjabi music"|"music video"|"nimarat kaira"|"nimrat khaira"|"designer nimrat khaira"|"nimrat khaira songs"|"nimrat khaira video"|"happy raikoti songs",341851,5440,271,349
17.18.11,TVF Bachelors | Season 2 | Official Trailer,TheViralFeverVideos,24,the viral fever|"tvf"|"humour"|"qtiyapa"|"permanent"|"roommates"|"barely"|"speaking"|"drama"|"originals"|"comedy"|"sketch"|"jeetu"|"bike reviews"|"reviews"|"bikes"|"motorcycles"|"comedians"|"stand up comedy"|"trailer"|"teaser",415942,16709,259,1759
